group,id,course,semester,grade
16,652,Renewable Energy and Sustainable Living,2,12
16,652,Scavenging and Resource Management,1,9.25
16,652,Scavenging and Resource Management,1,8.75
16,652,Scavenging and Resource Management,1,9.5
16,652,Scavenging and Resource Management,1,9.75
16,652,Scavenging and Resource Management,1,6.75
16,652,Scavenging and Resource Management,1,11.25
16,652,Scavenging and Resource Management,1,10
16,652,Scavenging and Resource Management,1,8.25
16,652,Survival Skills and Wilderness Medicine,1,13.5
16,652,Survival Skills and Wilderness Medicine,1,11.5
16,652,Survival Skills and Wilderness Medicine,1,12.5
16,652,Survival Skills and Wilderness Medicine,1,12
16,652,Survival Skills and Wilderness Medicine,1,14
16,652,Survival Skills and Wilderness Medicine,1,11
16,667,Art and Expression in a Post-Apocalyptic World,2,5
16,667,Art and Expression in a Post-Apocalyptic World,2,8
16,667,Art and Expression in a Post-Apocalyptic World,2,13.5
16,667,Art and Expression in a Post-Apocalyptic World,2,9
16,667,Art and Expression in a Post-Apocalyptic World,2,16
16,667,Art and Expression in a Post-Apocalyptic World,2,11
16,667,Art and Expression in a Post-Apocalyptic World,2,12
16,667,Art and Expression in a Post-Apocalyptic World,2,10.5
16,667,Art and Expression in a Post-Apocalyptic World,2,13.5
16,667,Combat Tactics and Self-Defense,2,14
16,667,Combat Tactics and Self-Defense,2,7
16,667,Combat Tactics and Self-Defense,2,10.5
16,667,Community Building and Social Organization,2,12.9
16,667,Community Building and Social Organization,2,9.9
16,667,Community Building and Social Organization,2,13.2
16,667,Community Building and Social Organization,2,11
16,667,Community Building and Social Organization,2,14.3
16,667,Community Building and Social Organization,2,11.2
16,667,Community Building and Social Organization,2,8
16,667,Mechanical Engineering and Vehicle Repair,1,13
16,667,Mechanical Engineering and Vehicle Repair,1,9.5
16,667,Mechanical Engineering and Vehicle Repair,1,11.5
16,667,Moral Philosophy and Ethical Decision-Making,1,12
16,667,Moral Philosophy and Ethical Decision-Making,1,10.5
16,667,Moral Philosophy and Ethical Decision-Making,1,9.5
16,667,Moral Philosophy and Ethical Decision-Making,1,10.5
16,667,Moral Philosophy and Ethical Decision-Making,1,11.5
16,667,Moral Philosophy and Ethical Decision-Making,1,10
16,667,Moral Philosophy and Ethical Decision-Making,1,10
16,667,Post-Apocalyptic History and Archaeology,2,10
16,667,Post-Apocalyptic History and Archaeology,2,13
16,667,Post-Apocalyptic History and Archaeology,2,8.5
16,667,Post-Apocalyptic History and Archaeology,2,10
16,667,Radiation Ecology and Environmental Science,1,11
16,667,Radiation Ecology and Environmental Science,1,14.5
16,667,Radiation Ecology and Environmental Science,1,17.5
16,667,Radiation Ecology and Environmental Science,1,8
16,667,Radiation Ecology and Environmental Science,1,12
16,667,Radiation Ecology and Environmental Science,1,14.5
16,667,Radiation Ecology and Environmental Science,1,17.5
16,667,Radiation Ecology and Environmental Science,1,11
16,667,Radiation Ecology and Environmental Science,1,10.5
16,667,Renewable Energy and Sustainable Living,2,11
16,667,Renewable Energy and Sustainable Living,2,9
16,667,Renewable Energy and Sustainable Living,2,8
16,667,Renewable Energy and Sustainable Living,2,10
16,667,Renewable Energy and Sustainable Living,2,8
16,667,Renewable Energy and Sustainable Living,2,9
16,667,Scavenging and Resource Management,1,8.5
16,667,Scavenging and Resource Management,1,9.75
16,667,Scavenging and Resource Management,1,10
16,667,Scavenging and Resource Management,1,6.25
16,667,Scavenging and Resource Management,1,8.5
16,667,Scavenging and Resource Management,1,8.75
16,667,Scavenging and Resource Management,1,8.5
16,667,Scavenging and Resource Management,1,9.75
16,667,Survival Skills and Wilderness Medicine,1,13
16,667,Survival Skills and Wilderness Medicine,1,13.5
16,667,Survival Skills and Wilderness Medicine,1,10.5
16,667,Survival Skills and Wilderness Medicine,1,13
16,667,Survival Skills and Wilderness Medicine,1,13.5
16,667,Survival Skills and Wilderness Medicine,1,12.5
16,679,Art and Expression in a Post-Apocalyptic World,2,13
16,679,Art and Expression in a Post-Apocalyptic World,2,8.5
16,679,Art and Expression in a Post-Apocalyptic World,2,10
16,679,Art and Expression in a Post-Apocalyptic World,2,9.5
16,679,Art and Expression in a Post-Apocalyptic World,2,12
16,679,Art and Expression in a Post-Apocalyptic World,2,12.5
16,679,Art and Expression in a Post-Apocalyptic World,2,14.5
16,679,Art and Expression in a Post-Apocalyptic World,2,8
16,679,Art and Expression in a Post-Apocalyptic World,2,4.5
16,679,Art and Expression in a Post-Apocalyptic World,2,13
16,679,Combat Tactics and Self-Defense,2,11.5
16,679,Combat Tactics and Self-Defense,2,8.5
16,679,Combat Tactics and Self-Defense,2,13
16,679,Community Building and Social Organization,2,13.9
16,679,Community Building and Social Organization,2,11.6
16,679,Community Building and Social Organization,2,12
16,679,Community Building and Social Organization,2,14.8
16,679,Community Building and Social Organization,2,13.8
16,679,Community Building and Social Organization,2,10.9
16,679,Community Building and Social Organization,2,12.6
16,679,Mechanical Engineering and Vehicle Repair,1,12
16,679,Mechanical Engineering and Vehicle Repair,1,10
16,679,Mechanical Engineering and Vehicle Repair,1,9
16,679,Moral Philosophy and Ethical Decision-Making,1,9.5
16,679,Moral Philosophy and Ethical Decision-Making,1,10
16,679,Moral Philosophy and Ethical Decision-Making,1,7
16,679,Moral Philosophy and Ethical Decision-Making,1,6
16,679,Moral Philosophy and Ethical Decision-Making,1,8
16,679,Moral Philosophy and Ethical Decision-Making,1,11.5
16,679,Moral Philosophy and Ethical Decision-Making,1,9
16,679,Post-Apocalyptic History and Archaeology,2,11
16,679,Post-Apocalyptic History and Archaeology,2,12.5
16,679,Post-Apocalyptic History and Archaeology,2,10
16,679,Post-Apocalyptic History and Archaeology,2,12.5
16,679,Radiation Ecology and Environmental Science,1,12
16,679,Radiation Ecology and Environmental Science,1,11
16,679,Radiation Ecology and Environmental Science,1,12
16,679,Radiation Ecology and Environmental Science,1,15
16,679,Radiation Ecology and Environmental Science,1,13.5
16,679,Radiation Ecology and Environmental Science,1,13.5
16,679,Radiation Ecology and Environmental Science,1,15
16,679,Radiation Ecology and Environmental Science,1,13.5
16,679,Radiation Ecology and Environmental Science,1,11
16,679,Radiation Ecology and Environmental Science,1,15.5
16,679,Renewable Energy and Sustainable Living,2,10
16,679,Renewable Energy and Sustainable Living,2,11
16,679,Renewable Energy and Sustainable Living,2,8
16,679,Renewable Energy and Sustainable Living,2,10
16,679,Renewable Energy and Sustainable Living,2,10
16,679,Renewable Energy and Sustainable Living,2,9
16,679,Scavenging and Resource Management,1,6.75
16,679,Scavenging and Resource Management,1,7.75
16,679,Scavenging and Resource Management,1,9
16,679,Scavenging and Resource Management,1,7.5
16,679,Scavenging and Resource Management,1,6
16,679,Scavenging and Resource Management,1,8.5
16,679,Scavenging and Resource Management,1,5.5
16,679,Scavenging and Resource Management,1,6
16,679,Scavenging and Resource Management,1,10.25
16,679,Survival Skills and Wilderness Medicine,1,9
16,679,Survival Skills and Wilderness Medicine,1,13
16,679,Survival Skills and Wilderness Medicine,1,7.5
16,679,Survival Skills and Wilderness Medicine,1,11
16,679,Survival Skills and Wilderness Medicine,1,11
16,679,Survival Skills and Wilderness Medicine,1,12
16,681,Art and Expression in a Post-Apocalyptic World,2,14
16,681,Art and Expression in a Post-Apocalyptic World,2,14
16,681,Art and Expression in a Post-Apocalyptic World,2,13
16,681,Art and Expression in a Post-Apocalyptic World,2,5.5
16,681,Art and Expression in a Post-Apocalyptic World,2,13
16,681,Art and Expression in a Post-Apocalyptic World,2,15
16,681,Art and Expression in a Post-Apocalyptic World,2,16.5
16,681,Art and Expression in a Post-Apocalyptic World,2,12.5
16,681,Art and Expression in a Post-Apocalyptic World,2,13
16,681,Art and Expression in a Post-Apocalyptic World,2,12.5
16,681,Combat Tactics and Self-Defense,2,8.5
16,681,Combat Tactics and Self-Defense,2,9
16,681,Combat Tactics and Self-Defense,2,10
16,681,Community Building and Social Organization,2,11.7
16,681,Community Building and Social Organization,2,11.3
16,681,Community Building and Social Organization,2,12.7
16,681,Community Building and Social Organization,2,11.2
16,681,Community Building and Social Organization,2,15.1
16,681,Community Building and Social Organization,2,9.4
16,681,Community Building and Social Organization,2,11.9
16,681,Mechanical Engineering and Vehicle Repair,1,8
16,681,Mechanical Engineering and Vehicle Repair,1,11
16,681,Mechanical Engineering and Vehicle Repair,1,9.5
16,681,Moral Philosophy and Ethical Decision-Making,1,10
16,681,Moral Philosophy and Ethical Decision-Making,1,8
16,681,Moral Philosophy and Ethical Decision-Making,1,12
16,681,Moral Philosophy and Ethical Decision-Making,1,10.5
16,681,Moral Philosophy and Ethical Decision-Making,1,8
16,681,Moral Philosophy and Ethical Decision-Making,1,11.5
16,681,Moral Philosophy and Ethical Decision-Making,1,9.5
16,681,Post-Apocalyptic History and Archaeology,2,9.5
16,681,Post-Apocalyptic History and Archaeology,2,10
16,681,Post-Apocalyptic History and Archaeology,2,9.5
16,681,Radiation Ecology and Environmental Science,1,13
16,681,Radiation Ecology and Environmental Science,1,10.5
16,681,Radiation Ecology and Environmental Science,1,18.5
16,681,Radiation Ecology and Environmental Science,1,10.5
16,681,Radiation Ecology and Environmental Science,1,12.5
16,681,Radiation Ecology and Environmental Science,1,14
16,681,Radiation Ecology and Environmental Science,1,10.5
16,681,Radiation Ecology and Environmental Science,1,11
16,681,Radiation Ecology and Environmental Science,1,14
16,681,Radiation Ecology and Environmental Science,1,14
16,681,Renewable Energy and Sustainable Living,2,6
16,681,Renewable Energy and Sustainable Living,2,10
16,681,Renewable Energy and Sustainable Living,2,8
16,681,Renewable Energy and Sustainable Living,2,7
16,681,Renewable Energy and Sustainable Living,2,6
16,681,Renewable Energy and Sustainable Living,2,11
16,681,Scavenging and Resource Management,1,7.25
16,681,Scavenging and Resource Management,1,7.5
16,681,Scavenging and Resource Management,1,6.75
16,681,Scavenging and Resource Management,1,8.25
16,681,Scavenging and Resource Management,1,9.25
16,681,Scavenging and Resource Management,1,7.75
16,681,Scavenging and Resource Management,1,8.75
16,681,Scavenging and Resource Management,1,5
16,681,Survival Skills and Wilderness Medicine,1,13.5
16,681,Survival Skills and Wilderness Medicine,1,11.5
16,681,Survival Skills and Wilderness Medicine,1,11.5
16,681,Survival Skills and Wilderness Medicine,1,12.5
16,681,Survival Skills and Wilderness Medicine,1,11
16,681,Survival Skills and Wilderness Medicine,1,9.5
16,686,Art and Expression in a Post-Apocalyptic World,2,9
16,686,Art and Expression in a Post-Apocalyptic World,2,9
16,686,Art and Expression in a Post-Apocalyptic World,2,11.5
16,686,Art and Expression in a Post-Apocalyptic World,2,10.5
16,686,Art and Expression in a Post-Apocalyptic World,2,12
16,686,Art and Expression in a Post-Apocalyptic World,2,13
16,686,Art and Expression in a Post-Apocalyptic World,2,8
16,686,Art and Expression in a Post-Apocalyptic World,2,12
16,686,Art and Expression in a Post-Apocalyptic World,2,14.5
16,686,Combat Tactics and Self-Defense,2,11
16,686,Combat Tactics and Self-Defense,2,6
16,686,Combat Tactics and Self-Defense,2,5.5
16,686,Community Building and Social Organization,2,9.1
16,686,Community Building and Social Organization,2,11.3
16,686,Community Building and Social Organization,2,13.3
16,686,Community Building and Social Organization,2,14.6
16,686,Community Building and Social Organization,2,9.5
16,686,Community Building and Social Organization,2,12.6
16,686,Community Building and Social Organization,2,13.7
16,686,Mechanical Engineering and Vehicle Repair,1,10
16,686,Mechanical Engineering and Vehicle Repair,1,7
16,686,Mechanical Engineering and Vehicle Repair,1,9
16,686,Moral Philosophy and Ethical Decision-Making,1,9
16,686,Moral Philosophy and Ethical Decision-Making,1,6.5
16,686,Moral Philosophy and Ethical Decision-Making,1,9.5
16,686,Moral Philosophy and Ethical Decision-Making,1,8
16,686,Moral Philosophy and Ethical Decision-Making,1,9.5
16,686,Moral Philosophy and Ethical Decision-Making,1,6
16,686,Post-Apocalyptic History and Archaeology,2,12.5
16,686,Post-Apocalyptic History and Archaeology,2,14
16,686,Post-Apocalyptic History and Archaeology,2,13.5
16,686,Post-Apocalyptic History and Archaeology,2,11
16,686,Radiation Ecology and Environmental Science,1,7.5
16,686,Radiation Ecology and Environmental Science,1,15
16,686,Radiation Ecology and Environmental Science,1,11.5
16,686,Radiation Ecology and Environmental Science,1,12.5
16,686,Radiation Ecology and Environmental Science,1,12
16,686,Radiation Ecology and Environmental Science,1,11.5
16,686,Radiation Ecology and Environmental Science,1,9.5
16,686,Radiation Ecology and Environmental Science,1,14.5
16,686,Radiation Ecology and Environmental Science,1,10.5
16,686,Radiation Ecology and Environmental Science,1,14
16,686,Renewable Energy and Sustainable Living,2,9
16,686,Renewable Energy and Sustainable Living,2,10
16,686,Renewable Energy and Sustainable Living,2,9
16,686,Renewable Energy and Sustainable Living,2,7
16,686,Renewable Energy and Sustainable Living,2,8
16,686,Renewable Energy and Sustainable Living,2,10
16,686,Scavenging and Resource Management,1,6.5
16,686,Scavenging and Resource Management,1,6.75
16,686,Scavenging and Resource Management,1,7.75
16,686,Scavenging and Resource Management,1,7
16,686,Scavenging and Resource Management,1,8.5
16,686,Scavenging and Resource Management,1,9
16,686,Scavenging and Resource Management,1,7
16,686,Scavenging and Resource Management,1,4.25
16,686,Scavenging and Resource Management,1,8
16,686,Survival Skills and Wilderness Medicine,1,10
16,686,Survival Skills and Wilderness Medicine,1,11
16,686,Survival Skills and Wilderness Medicine,1,9.5
16,686,Survival Skills and Wilderness Medicine,1,9
16,686,Survival Skills and Wilderness Medicine,1,10.5
16,686,Survival Skills and Wilderness Medicine,1,12.5
16,728,Art and Expression in a Post-Apocalyptic World,2,15.5
16,728,Art and Expression in a Post-Apocalyptic World,2,13
16,728,Art and Expression in a Post-Apocalyptic World,2,12.5
16,728,Art and Expression in a Post-Apocalyptic World,2,9
16,728,Art and Expression in a Post-Apocalyptic World,2,8.5
16,728,Art and Expression in a Post-Apocalyptic World,2,10.5
16,728,Art and Expression in a Post-Apocalyptic World,2,9.5
16,728,Art and Expression in a Post-Apocalyptic World,2,11.5
16,728,Art and Expression in a Post-Apocalyptic World,2,12
16,728,Art and Expression in a Post-Apocalyptic World,2,8
16,728,Combat Tactics and Self-Defense,2,11
16,728,Combat Tactics and Self-Defense,2,10
16,728,Combat Tactics and Self-Defense,2,13
16,728,Community Building and Social Organization,2,9
16,728,Community Building and Social Organization,2,11.2
16,728,Community Building and Social Organization,2,10.9
16,728,Community Building and Social Organization,2,10.6
16,728,Community Building and Social Organization,2,11.9
16,728,Community Building and Social Organization,2,13.6
16,728,Community Building and Social Organization,2,13.7
16,728,Mechanical Engineering and Vehicle Repair,1,10.5
16,728,Mechanical Engineering and Vehicle Repair,1,10
16,728,Moral Philosophy and Ethical Decision-Making,1,8.5
16,728,Moral Philosophy and Ethical Decision-Making,1,9.5
16,728,Moral Philosophy and Ethical Decision-Making,1,10
16,728,Moral Philosophy and Ethical Decision-Making,1,11
16,728,Moral Philosophy and Ethical Decision-Making,1,7
16,728,Moral Philosophy and Ethical Decision-Making,1,11
16,728,Moral Philosophy and Ethical Decision-Making,1,10.5
16,728,Post-Apocalyptic History and Archaeology,2,7.5
16,728,Post-Apocalyptic History and Archaeology,2,10
16,728,Post-Apocalyptic History and Archaeology,2,8.5
16,728,Post-Apocalyptic History and Archaeology,2,12
16,728,Radiation Ecology and Environmental Science,1,13
16,728,Radiation Ecology and Environmental Science,1,14.5
16,728,Radiation Ecology and Environmental Science,1,13
16,728,Radiation Ecology and Environmental Science,1,15.5
16,728,Radiation Ecology and Environmental Science,1,9.5
16,728,Radiation Ecology and Environmental Science,1,13
16,728,Radiation Ecology and Environmental Science,1,12.5
16,728,Radiation Ecology and Environmental Science,1,10.5
16,728,Radiation Ecology and Environmental Science,1,11
16,728,Radiation Ecology and Environmental Science,1,16
16,728,Renewable Energy and Sustainable Living,2,8
16,728,Renewable Energy and Sustainable Living,2,7
16,728,Renewable Energy and Sustainable Living,2,7
16,728,Renewable Energy and Sustainable Living,2,7
16,728,Renewable Energy and Sustainable Living,2,10
16,728,Scavenging and Resource Management,1,8.25
16,728,Scavenging and Resource Management,1,7.75
16,728,Scavenging and Resource Management,1,7
16,728,Scavenging and Resource Management,1,8.75
16,728,Scavenging and Resource Management,1,6.75
16,728,Scavenging and Resource Management,1,8.5
16,728,Scavenging and Resource Management,1,7
16,728,Scavenging and Resource Management,1,7.5
16,728,Scavenging and Resource Management,1,4.5
16,728,Survival Skills and Wilderness Medicine,1,13.5
16,728,Survival Skills and Wilderness Medicine,1,11.5
16,728,Survival Skills and Wilderness Medicine,1,11.5
16,728,Survival Skills and Wilderness Medicine,1,9
16,728,Survival Skills and Wilderness Medicine,1,9.5
16,728,Survival Skills and Wilderness Medicine,1,9
16,751,Art and Expression in a Post-Apocalyptic World,2,11
16,751,Art and Expression in a Post-Apocalyptic World,2,12
16,751,Art and Expression in a Post-Apocalyptic World,2,12.5
16,751,Art and Expression in a Post-Apocalyptic World,2,7.5
16,751,Art and Expression in a Post-Apocalyptic World,2,11.5
16,751,Art and Expression in a Post-Apocalyptic World,2,11
16,751,Art and Expression in a Post-Apocalyptic World,2,12
16,751,Art and Expression in a Post-Apocalyptic World,2,11
16,751,Art and Expression in a Post-Apocalyptic World,2,12
16,751,Art and Expression in a Post-Apocalyptic World,2,11.5
16,751,Combat Tactics and Self-Defense,2,12.5
16,751,Combat Tactics and Self-Defense,2,6
16,751,Combat Tactics and Self-Defense,2,9
16,751,Community Building and Social Organization,2,12.6
16,751,Community Building and Social Organization,2,9.7
16,751,Community Building and Social Organization,2,11.1
16,751,Community Building and Social Organization,2,12.5
16,751,Community Building and Social Organization,2,12.7
16,751,Community Building and Social Organization,2,14.2
16,751,Community Building and Social Organization,2,10.2
16,751,Mechanical Engineering and Vehicle Repair,1,10.5
16,751,Mechanical Engineering and Vehicle Repair,1,9.5
16,751,Mechanical Engineering and Vehicle Repair,1,11.5
16,751,Moral Philosophy and Ethical Decision-Making,1,8
16,751,Moral Philosophy and Ethical Decision-Making,1,11
16,751,Moral Philosophy and Ethical Decision-Making,1,8.5
16,751,Moral Philosophy and Ethical Decision-Making,1,11
16,751,Moral Philosophy and Ethical Decision-Making,1,9
16,751,Moral Philosophy and Ethical Decision-Making,1,8
16,751,Post-Apocalyptic History and Archaeology,2,11
16,751,Post-Apocalyptic History and Archaeology,2,12.5
16,751,Post-Apocalyptic History and Archaeology,2,9.5
16,751,Post-Apocalyptic History and Archaeology,2,11
16,751,Radiation Ecology and Environmental Science,1,12.5
16,751,Radiation Ecology and Environmental Science,1,14
16,751,Radiation Ecology and Environmental Science,1,16.5
16,751,Radiation Ecology and Environmental Science,1,10
16,751,Radiation Ecology and Environmental Science,1,13
16,751,Radiation Ecology and Environmental Science,1,14
16,751,Radiation Ecology and Environmental Science,1,12
16,751,Radiation Ecology and Environmental Science,1,13
16,751,Radiation Ecology and Environmental Science,1,10.5
16,751,Radiation Ecology and Environmental Science,1,9.5
16,751,Renewable Energy and Sustainable Living,2,8
16,751,Renewable Energy and Sustainable Living,2,11
16,751,Renewable Energy and Sustainable Living,2,10
16,751,Renewable Energy and Sustainable Living,2,9
16,751,Renewable Energy and Sustainable Living,2,9
16,751,Renewable Energy and Sustainable Living,2,10
16,751,Scavenging and Resource Management,1,9.5
16,751,Scavenging and Resource Management,1,9
16,751,Scavenging and Resource Management,1,10.25
16,751,Scavenging and Resource Management,1,6
16,751,Scavenging and Resource Management,1,5.25
16,751,Scavenging and Resource Management,1,7.75
16,751,Scavenging and Resource Management,1,7
16,751,Survival Skills and Wilderness Medicine,1,13
16,751,Survival Skills and Wilderness Medicine,1,10.5
16,751,Survival Skills and Wilderness Medicine,1,13
16,751,Survival Skills and Wilderness Medicine,1,11
16,751,Survival Skills and Wilderness Medicine,1,8.5
16,751,Survival Skills and Wilderness Medicine,1,12
16,758,Art and Expression in a Post-Apocalyptic World,2,12
16,758,Art and Expression in a Post-Apocalyptic World,2,12.5
16,758,Art and Expression in a Post-Apocalyptic World,2,8.5
16,758,Art and Expression in a Post-Apocalyptic World,2,11
16,758,Art and Expression in a Post-Apocalyptic World,2,11.5
16,758,Art and Expression in a Post-Apocalyptic World,2,13.5
16,758,Art and Expression in a Post-Apocalyptic World,2,9.5
16,758,Art and Expression in a Post-Apocalyptic World,2,12.5
16,758,Art and Expression in a Post-Apocalyptic World,2,9.5
16,758,Art and Expression in a Post-Apocalyptic World,2,13.5
16,758,Combat Tactics and Self-Defense,2,9.5
16,758,Combat Tactics and Self-Defense,2,8.5
16,758,Combat Tactics and Self-Defense,2,7.5
16,758,Community Building and Social Organization,2,10.8
16,758,Community Building and Social Organization,2,10
16,758,Community Building and Social Organization,2,9.7
16,758,Community Building and Social Organization,2,11.9
16,758,Community Building and Social Organization,2,11.7
16,758,Community Building and Social Organization,2,8.8
16,758,Community Building and Social Organization,2,11.6
16,758,Mechanical Engineering and Vehicle Repair,1,10
16,758,Mechanical Engineering and Vehicle Repair,1,9
16,758,Moral Philosophy and Ethical Decision-Making,1,8.5
16,758,Moral Philosophy and Ethical Decision-Making,1,9
16,758,Moral Philosophy and Ethical Decision-Making,1,10
16,758,Moral Philosophy and Ethical Decision-Making,1,10.5
16,758,Moral Philosophy and Ethical Decision-Making,1,10.5
16,758,Moral Philosophy and Ethical Decision-Making,1,9.5
16,758,Moral Philosophy and Ethical Decision-Making,1,9
16,758,Post-Apocalyptic History and Archaeology,2,11
16,758,Post-Apocalyptic History and Archaeology,2,10
16,758,Post-Apocalyptic History and Archaeology,2,11
16,758,Post-Apocalyptic History and Archaeology,2,8
16,758,Radiation Ecology and Environmental Science,1,11.5
16,758,Radiation Ecology and Environmental Science,1,13.5
16,758,Radiation Ecology and Environmental Science,1,14
16,758,Radiation Ecology and Environmental Science,1,11.5
16,758,Radiation Ecology and Environmental Science,1,13
16,758,Radiation Ecology and Environmental Science,1,18.5
16,758,Radiation Ecology and Environmental Science,1,15
16,758,Radiation Ecology and Environmental Science,1,13
16,758,Radiation Ecology and Environmental Science,1,19
16,758,Radiation Ecology and Environmental Science,1,10.5
16,758,Renewable Energy and Sustainable Living,2,8
16,758,Renewable Energy and Sustainable Living,2,10
16,758,Renewable Energy and Sustainable Living,2,10
16,758,Renewable Energy and Sustainable Living,2,8
16,758,Renewable Energy and Sustainable Living,2,6
16,758,Renewable Energy and Sustainable Living,2,11
16,758,Scavenging and Resource Management,1,8.25
16,758,Scavenging and Resource Management,1,8
16,758,Scavenging and Resource Management,1,6.75
16,758,Scavenging and Resource Management,1,9.75
16,758,Scavenging and Resource Management,1,8
16,758,Scavenging and Resource Management,1,8.75
16,758,Scavenging and Resource Management,1,6
16,758,Scavenging and Resource Management,1,9.75
16,758,Scavenging and Resource Management,1,10.25
16,758,Survival Skills and Wilderness Medicine,1,9.5
16,758,Survival Skills and Wilderness Medicine,1,12.5
16,758,Survival Skills and Wilderness Medicine,1,11
16,758,Survival Skills and Wilderness Medicine,1,9.5
16,758,Survival Skills and Wilderness Medicine,1,10.5
16,758,Survival Skills and Wilderness Medicine,1,12.5
17,1,Art and Expression in a Post-Apocalyptic World,2,13.5
17,1,Art and Expression in a Post-Apocalyptic World,2,9.5
17,1,Art and Expression in a Post-Apocalyptic World,2,11
17,1,Art and Expression in a Post-Apocalyptic World,2,9.5
17,1,Art and Expression in a Post-Apocalyptic World,2,13.5
17,1,Art and Expression in a Post-Apocalyptic World,2,8
17,1,Art and Expression in a Post-Apocalyptic World,2,10
17,1,Art and Expression in a Post-Apocalyptic World,2,13
17,1,Art and Expression in a Post-Apocalyptic World,2,10.5
17,1,Combat Tactics and Self-Defense,2,9.5
17,1,Combat Tactics and Self-Defense,2,3
17,1,Combat Tactics and Self-Defense,2,8
17,1,Community Building and Social Organization,2,13.7
17,1,Community Building and Social Organization,2,12.6
17,1,Community Building and Social Organization,2,12.3
17,1,Community Building and Social Organization,2,11.8
17,1,Community Building and Social Organization,2,10.3
17,1,Community Building and Social Organization,2,11.8
17,1,Mechanical Engineering and Vehicle Repair,1,10.5
17,1,Mechanical Engineering and Vehicle Repair,1,9
17,1,Mechanical Engineering and Vehicle Repair,1,12
17,1,Moral Philosophy and Ethical Decision-Making,1,7
17,1,Moral Philosophy and Ethical Decision-Making,1,8.5
17,1,Moral Philosophy and Ethical Decision-Making,1,8.5
17,1,Moral Philosophy and Ethical Decision-Making,1,8.5
17,1,Moral Philosophy and Ethical Decision-Making,1,7
17,1,Moral Philosophy and Ethical Decision-Making,1,11
17,1,Post-Apocalyptic History and Archaeology,2,12.5
17,1,Post-Apocalyptic History and Archaeology,2,8
17,1,Post-Apocalyptic History and Archaeology,2,10.5
17,1,Post-Apocalyptic History and Archaeology,2,12.5
17,1,Radiation Ecology and Environmental Science,1,13.5
17,1,Radiation Ecology and Environmental Science,1,13
17,1,Radiation Ecology and Environmental Science,1,13
17,1,Radiation Ecology and Environmental Science,1,13
17,1,Radiation Ecology and Environmental Science,1,13
17,1,Radiation Ecology and Environmental Science,1,12.5
17,1,Radiation Ecology and Environmental Science,1,14
17,1,Radiation Ecology and Environmental Science,1,14.5
17,1,Radiation Ecology and Environmental Science,1,12
17,1,Radiation Ecology and Environmental Science,1,13
17,1,Renewable Energy and Sustainable Living,2,6
17,1,Renewable Energy and Sustainable Living,2,7
17,1,Renewable Energy and Sustainable Living,2,6
17,1,Renewable Energy and Sustainable Living,2,8
17,1,Renewable Energy and Sustainable Living,2,7
17,1,Renewable Energy and Sustainable Living,2,11
17,1,Scavenging and Resource Management,1,8
17,1,Scavenging and Resource Management,1,6.5
17,1,Scavenging and Resource Management,1,7.5
17,1,Scavenging and Resource Management,1,9.5
17,1,Scavenging and Resource Management,1,7.5
17,1,Scavenging and Resource Management,1,10.25
17,1,Scavenging and Resource Management,1,7.5
17,1,Scavenging and Resource Management,1,9
17,1,Survival Skills and Wilderness Medicine,1,11.5
17,1,Survival Skills and Wilderness Medicine,1,13.5
17,1,Survival Skills and Wilderness Medicine,1,12
17,1,Survival Skills and Wilderness Medicine,1,10.5
17,1,Survival Skills and Wilderness Medicine,1,12.5
17,13,Art and Expression in a Post-Apocalyptic World,2,12.5
17,13,Art and Expression in a Post-Apocalyptic World,2,15
17,13,Art and Expression in a Post-Apocalyptic World,2,16.5
17,13,Art and Expression in a Post-Apocalyptic World,2,13
17,13,Art and Expression in a Post-Apocalyptic World,2,10.5
17,13,Art and Expression in a Post-Apocalyptic World,2,11
17,13,Art and Expression in a Post-Apocalyptic World,2,13
17,13,Art and Expression in a Post-Apocalyptic World,2,7.5
17,13,Art and Expression in a Post-Apocalyptic World,2,10.5
17,13,Art and Expression in a Post-Apocalyptic World,2,11.5
17,13,Combat Tactics and Self-Defense,2,7.5
17,13,Combat Tactics and Self-Defense,2,4.5
17,13,Combat Tactics and Self-Defense,2,11
17,13,Community Building and Social Organization,2,11.2
17,13,Community Building and Social Organization,2,10.7
17,13,Community Building and Social Organization,2,9.8
17,13,Community Building and Social Organization,2,10.1
17,13,Community Building and Social Organization,2,12.2
17,13,Community Building and Social Organization,2,10.4
17,13,Community Building and Social Organization,2,10
17,13,Mechanical Engineering and Vehicle Repair,1,11
17,13,Mechanical Engineering and Vehicle Repair,1,10
17,13,Mechanical Engineering and Vehicle Repair,1,9.5
17,13,Moral Philosophy and Ethical Decision-Making,1,11.5
17,13,Moral Philosophy and Ethical Decision-Making,1,9
17,13,Moral Philosophy and Ethical Decision-Making,1,8.5
17,13,Moral Philosophy and Ethical Decision-Making,1,9
17,13,Moral Philosophy and Ethical Decision-Making,1,7.5
17,13,Moral Philosophy and Ethical Decision-Making,1,7
17,13,Moral Philosophy and Ethical Decision-Making,1,9
17,13,Post-Apocalyptic History and Archaeology,2,9.5
17,13,Post-Apocalyptic History and Archaeology,2,9
17,13,Post-Apocalyptic History and Archaeology,2,9
17,13,Post-Apocalyptic History and Archaeology,2,9
17,13,Radiation Ecology and Environmental Science,1,12.5
